path	soundId
ReplicatedStorage.VFX.ImpactTerrain.Sound	rbxassetid://142082166
ReplicatedStorage.VFX.ImpactWood.Sound	rbxassetid://9120888471
ReplicatedStorage.VFX.ImpactDefault.Sound	rbxassetid://142082166
ReplicatedStorage.VFX.WhizzPart.Whizz1	rbxassetid://9118168320
ReplicatedStorage.VFX.WhizzPart.Whizz2	rbxassetid://9118168273
ReplicatedStorage.VFX.WhizzPart.Whizz3	rbxassetid://9118168291
ReplicatedStorage.VFX.WhizzPart.Whizz4	rbxassetid://9118168585
ReplicatedStorage.VFX.ImpactExplosiveBullet.EXPLO BULLET	rbxassetid://9114086949
ReplicatedStorage.VFX.ImpactNode1.Hit1	rbxassetid://9119045475
ReplicatedStorage.VFX.ImpactNode1.Sound	rbxassetid://142082166
ReplicatedStorage.VFX.ImpactPiercingBullet.Piercing Bullet	rbxassetid://9119166435
ReplicatedStorage.VFX.ImpactGlass.Sound	rbxassetid://7140152893
ReplicatedStorage.VFX.ImpactBarrel.Sound	rbxassetid://9116673678
ReplicatedStorage.VFX.ImpactAnimal.Sound	rbxassetid://9116197520
ReplicatedStorage.VFX.Explosion.C4	rbxassetid://9114362266
ReplicatedStorage.VFX.Explosion.DynamiteBundle	rbxassetid://9114362626
ReplicatedStorage.VFX.Explosion.DynamiteStick	rbxassetid://9114087096
ReplicatedStorage.VFX.Explosion.Rocket	rbxassetid://9114362264
ReplicatedStorage.VFX.Explosion.MilitaryGrenade	rbxassetid://9114087096
ReplicatedStorage.VFX.Explosion.Landmine	rbxassetid://9114362396
ReplicatedStorage.VFX.Explosion.GrenadeAI	rbxassetid://9114087096
ReplicatedStorage.VFX.ExplosionCursed.Pumpkin	rbxassetid://9114362396
ReplicatedStorage.VMs.Military Grenade.Default.Weapon.Handle.Fuse	
ReplicatedStorage.VMs.Dynamite Bundle.Default.Weapon.Handle.Fuse	rbxassetid://14304989903
ReplicatedStorage.VMs.Dynamite Stick.Default.Weapon.Handle.Fuse	rbxassetid://14304989903
ReplicatedStorage.SupplyPlane.Main.Fly	rbxassetid://9125939583
ReplicatedStorage.CharacterScripts.TeamNavigationController.InviteNotification	rbxassetid://17208361335
ReplicatedStorage.CharacterScripts.ViewmodelController.AttachmentToggle	rbxassetid://9117280354
ReplicatedStorage.CharacterScripts.WaterController.Ambient	rbxassetid://9126147254
ReplicatedStorage.CharacterScripts.StatsController.Radiation	rbxassetid://8009568774
ReplicatedStorage.CharacterScripts.EventViewer.Notification	rbxassetid://9120454415
StarterPlayer.StarterPlayerScripts.WeatherController.Ambience.Day	rbxassetid://9112738322
StarterPlayer.StarterPlayerScripts.WeatherController.Ambience.Night	rbxassetid://179507208
StarterPlayer.StarterPlayerScripts.WeatherController.Ambience.Desert	rbxassetid://9112768313
StarterPlayer.StarterPlayerScripts.WeatherController.Ambience.Tundra	rbxassetid://6670092634
StarterPlayer.StarterPlayerScripts.WeatherController.Ambience.Rain	rbxassetid://9112854440
SoundService.Hit	rbxassetid://160432334
SoundService.HitHead	rbxassetid://988593556
SoundService.Notification1	rbxassetid://6647897822
SoundService.WireCutters	rbxassetid://9125934073
SoundService.ChristmasBells	rbxassetid://121739625007043
SoundService.OLDExplosionReverb.Rocket	rbxassetid://9114362264
SoundService.OLDExplosionReverb.Rocket	rbxassetid://9114362264
